链接,文本内容
http://www.cnkang.com/yaopin/zcy/lntl/200703/59161.html,"您的位置：
中华康网
>>
利尿通淋逐水药
>> 小活络丸
小活络丸
www.cnkang.com
2007-3-6  newsform
名    称
小活络丸
组    成
川乌、地龙、当归、没药、乳香、胆南星
功    用
用于关节酸痛、腰背痛、肢体麻木等。
剂    量
口服每次1-2丸，每日2次。
注    意
备    注
祛风活络、除湿止痛。
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/lntl/200703/58975.html,"您的位置：
中华康网
>>
利尿通淋逐水药
>> 轻身降脂乐
轻身降脂乐
www.cnkang.com
2007-3-6  newsform
名    称
轻身降脂乐
组    成
功    用
用于单纯性肥胖，特别是胃火偏盛的肥胖者效果更好。
剂    量
口服每次2．5克，每日2次，于早饭前及晚上临睡前各服一次，30天一疗程。
注    意
(1)禁酒、辛辣食物。(2)配合低蛋白、低糖、低脂肪饮食。(3)凡有肾炎、低血压、肝炎及消化道疾病者禁用。
备    注
何首乌
、黄芪、夏枯草、冬瓜皮
等
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/lntl/200703/59164.html,"您的位置：
中华康网
>>
利尿通淋逐水药
>> 补心丹
补心丹
www.cnkang.com
2007-3-6  newsform
名    称
补心丹
组    成
生地、当归、党参、茯神
功    用
用于神经衰弱、失眠健忘、心慌气短。
剂    量
口服每次1丸，每日2次。
注    意
备    注
养血安神。
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/lntl/200703/59138.html,"您的位置：
中华康网
>>
利尿通淋逐水药
>> 复方甘草合剂(棕色合剂)
复方甘草合剂(棕色合剂)
www.cnkang.com
2007-3-6  newsform
名    称
复方甘草
合剂
(棕色合剂)
组    成
甘草
功    用
主要用于各种原因所引起的痰多咳嗽。
剂    量
口服每次10毫升，每日3次。儿童酌减。
注    意
久用可发生便秘。
备    注
具有祛痰、止咳的作用。
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/lntl/200703/58979.html,"您的位置：
中华康网
>>
利尿通淋逐水药
>> 消胖美
消胖美
www.cnkang.com
2007-3-6  newsform
名    称
消胖美
组    成
功    用
用于单纯性肥胖者
剂    量
口服每次6―8片，每日3次。
注    意
有疏肝解郁作用。
备    注
有疏肝解郁作用。用于单纯性肥胖者
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/lntl/200703/59095.html,"您的位置：
中华康网
>>
利尿通淋逐水药
>> 太和妙灵丹
太和妙灵丹
www.cnkang.com
2007-3-6  本站原创
名    称
太和妙灵丹
组    成
功    用
用于小儿外感风寒引起的发烧恶寒、头痛鼻塞、咳嗽气喘、烦躁不安、发烧抽搐。
剂    量
口服每次1丸，每日2次。
注    意
清热解表、祛风化痰。
备    注
钩藤、大青叶
、法半夏、玄参、羚羊角
、琥珀
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/lntl/200703/59163.html,"您的位置：
中华康网
>>
利尿通淋逐水药
>> 养血安神片
养血安神片
www.cnkang.com
2007-3-6  newsform
名    称
养血安神片
组    成
仙鹤草、墨旱莲、首乌藤、生地、鸡血藤、熟地、合欢皮
功    用
用于阴虚贫血、头晕、心慌、失眠健忘。
剂    量
口服每次5片，每日3次
注    意
备    注
滋阴养血，宁心安神。
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/lntl/200703/58836.html,"您的位置：
中华康网
>>
利尿通淋逐水药
>> 参苓白术丸
参苓白术丸
www.cnkang.com
2007-3-6  newsform
名    称
参苓白术丸
组    成
功    用
用于食欲下降、恶心、腹胀、消瘦、非炎症性腹泻
剂    量
调补脾胃、健脾止泻。
注    意
忌食生冷油腻。
备    注
白扁豆
、人参、茯苓、白术、山药、砂仁、莲子
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/lntl/200703/59090.html,"您的位置：
中华康网
>>
利尿通淋逐水药
>> 至圣保元丹
至圣保元丹
www.cnkang.com
2007-3-6  本站原创
名    称
至圣保元丹
组    成
功    用
用于小儿外感风寒、手足抽搐、高烧昏迷、惊厥。
剂    量
口服每次1丸，每日2次，3岁以下酌减。
注    意
祛风化痰、清热镇惊。
备    注
胆南星、防风、羌活、茯苓、麻黄、桔皮、全蝎、朱砂、牛黄、麝香、琥珀
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/lntl/200703/59160.html,"您的位置：
中华康网
>>
利尿通淋逐水药
>> 五加皮酒
五加皮酒
www.cnkang.com
2007-3-6  newsform
名    称
五加皮
酒
组    成
青风藤、威灵仙、木瓜、五加皮、川乌、草乌、川芎、当归、怀牛膝、红花、木香、砂仁、白术
功    用
用于风寒湿痹引起的手足拘挛、四肢麻木、腰膝酸重。
剂    量
口服每次10―15毫升，每日2次，温热服用。
注    意
备    注
舒筋活血，除湿祛风。
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/qfsy/200703/59211.html,"您的位置：
中华康网
>>
袪风湿疗痹痛药
>> 国公酒
国公酒
www.cnkang.com
2007-3-6  newsform
名    称
国公酒
组    成
当归、川芎、独活、牛膝、佛手、玉竹、陈皮等。
功    用
散风祛湿，舒筋活络。用于经络不和、风寒湿痹引起的手足麻木、半身不遂、口眼歪斜、腰腿酸痛、下肢痿软、行步无力。
剂    量
酒剂：500ml/瓶，口服，10ml/次，2次/天。注意：孕妇忌服
注    意
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/qfsy/200703/59214.html,"您的位置：
中华康网
>>
袪风湿疗痹痛药
>> 三蛇酒
三蛇酒
www.cnkang.com
2007-3-6  newsform
名    称
三蛇酒
组    成
鲜乌梢蛇、鲜眼镜蛇、鲜银环蛇、川乌、草乌、桂枝、桑寄生、锁阳、黄精、活血藤、 当归、山木通、威灵仙、寻骨风、 川木香
、香加皮、石楠藤、杜仲、 &n
功    用
祛风除湿，通经活络，强壮筋骨。用于风寒湿痹之手足麻木，筋  骨疼痛、腰膝无力等症。现代多用  于类风湿性关节炎、风湿性关节  炎、坐骨神经痛、臂丛神经炎等。
剂    量
酒剂：500ml／瓶，睡前服， 15—25ml／次，1次／日。
注    意
孕妇及肝肾功能较差者忌服。本品 如有少许沉淀，系蛋白质引起，不影响药效。
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/qfsy/200701/56769.html,"您的位置：
中华康网
>>
袪风湿疗痹痛药
>> 舒筋活血丸
舒筋活血丸
www.cnkang.com
2007-1-27  中华康网
名    称
舒筋活血丸
组    成
土鳖虫、桃 仁、骨碎补、熟地黄
、桅子、佳枝、 乳香、自然铜、儿荼、当归、红花、 怀牛膝、续断、白正、赤芍、三七、
功    用
舒筋活络，活血止痛。用  于跌打损伤、伤筋动骨、疯血痹痛  等症。临床多用于软组织挫伤、挨  伤、脱臼、骨折及风湿性关节炎、  类风湿性关节炎。
剂    量
蜜九剂： 6g／丸，成人l丸／次，2次／日，空 腹温开水送服。
注    意
孕妇忌服。
备    注
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/zcy/qfsy/200703/59191.html,"您的位置：
中华康网
>>
袪风湿疗痹痛药
>> 龟蛇酒
龟蛇酒
www.cnkang.com
2007-3-6  newsform
名    称
龟蛇酒
组    成
活乌龟、眼镜蛇、 银环蛇、乌梢蛇、党参、杜仲、当归、枸杞、大枣、锁阳、黄茂、肉 桂、牛膝、川芎、桑寄生、白酒。
功    用
滋阴补肾，益气活血，舒  筋通络，祛风除湿。用于肝肾亏  虚、复受风湿所致的中风麻木、腰膝酸软、阳痿尿频、头昏眼花、关  节酸痛等症。现代多用于动脉硬  化、末梢神经炎、腰肌劳损、性神经衰弱等症。
剂    量
[剂量]洒剂：500m1／ 瓶，内服，15—25m1／次，1—2次 ／日。
注    意
肾阴虚者不可用。孕妇和高血压病人忌用。
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/qfsy/200703/59210.html,"您的位置：
中华康网
>>
袪风湿疗痹痛药
>> 络络通
络络通
www.cnkang.com
2007-3-6  newsform
名    称
络络通
组    成
川乌、独活、杜仲、当归、草乌、桑寄生、巴戟天、 蜈蚣、防风、千年健、何首乌
、红 花、威灵仙、牛膝、木瓜、羌活、 续断、蜂蜜、阿司匹林。
功    用
祛  风胜湿，舒筋活络，活血化疲，消肿止痛。用于风、寒、湿三邪合至而引起的痹证及关节肿胀、痛而  不止或陈年风湿屈伸不利者。研究证实：本品有解热镇痛、抗风  湿、抗血栓形成等药理作用，现临、床多用于腰肌劳损、坐骨神经痛、  风湿性关节炎、肥大性及增生性
剂    量
胶囊 剂：12粒／盒，3次／日，2粒／次， 温开水送服。7日为1疗程。
注    意
孕妇忌服。
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/qfsy/200703/58272.html,"您的位置：
中华康网
>>
袪风湿疗痹痛药
>> 腰椎痹痛丸
腰椎痹痛丸
www.cnkang.com
2007-3-5  newsform
名    称
腰椎痹痛丸
组    成
独活、桂枝、红花、五加皮
、白正、防己、骨碎补、当归、制草乌、防风、千年健、秦艾、革蘸、桃仁、海风藤、 威灵灿、赤芍、续断、桑寄生。
功    用
祛风湿，壮筋骨，舒经活  络，去痹止痛。用于治疗肝肾不  足、风寒湿三气杂至而致的痹证。  其痛固定或呈游走性、酸楚麻木、  重着、屈伸不利。现代多用于肥大  性腰椎炎、肥大性颈椎炎、风湿性  关节炎、坐骨神经痛及腰肌劳损  等。
剂    量
蜜丸剂：36g／瓶，内 服，2g／次，3次／日。
注    意
热痹证应慎用，孕妇忌用。
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/qfsy/200703/59207.html,"您的位置：
中华康网
>>
袪风湿疗痹痛药
>> 复方高效夏天无片
复方高效夏天无片
www.cnkang.com
2007-3-6  newsform
名    称
复方高效夏天无片
组    成
夏天无提取物、麝香、三七、乳香 等。
功    用
驱风逐湿，舒筋活络，  行血止痛。用于风湿性关节肿痛、  坐骨神经痛、冠心病、高血压及小儿麻痹后遗症等。
剂    量
片剂： 100片／瓶，内服，2片／次，3次／ 日，小儿酌减。
注    意
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/gzzz/200703/59221.html,"您的位置：
中华康网
>>
抗骨质增生药
>> 柏子养心丸
柏子养心丸
www.cnkang.com
2007-3-6  newsform
名    称
柏子养心丸
组    成
柏子仁、黄芪、茯苓、枣仁、川芎、肉桂、五味子
功    用
用于神经衰弱、失眠多梦、健忘
剂    量
口服每次1丸，每日2次
注    意
补气、养血、安神。
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/gzzz/200703/59222.html,"您的位置：
中华康网
>>
抗骨质增生药
>> 安神补心丸
安神补心丸
www.cnkang.com
2007-3-6  newsform
名    称
安神补心丸
组    成
首乌藤、合欢皮
、五味子、丹参、地黄、珍珠母
、石菖蒲
功    用
用于心慌、失眠、头晕、耳鸣。
剂    量
口服每次6克，每日2次。
注    意
养血滋阴、潜阳安神。
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/gzzz/200703/59217.html,"您的位置：
中华康网
>>
抗骨质增生药
>> 颈复康冲剂
颈复康冲剂
www.cnkang.com
2007-3-6  newsform
名    称
颈复康冲剂
组    成
黄芪、川芎、红花、乳香、没药、丹参、葛根等
功    用
活血通络，散风止痛。用于颈椎骨质增生引起的脑  供血不足、头晕、颈项僵硬、肩背  酸痛、手臂麻木等症。
剂    量
冲 服剂：10g／袋，开水冲服，1―2袋 ／次，2次／日，以饭后服为宜。
注    意
孕妇忌服。消化道溃疡、肾性 高血压等慎用。如有感冒发烧、鼻 咽痛等应暂停服。
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/gzzz/200703/59218.html,"您的位置：
中华康网
>>
抗骨质增生药
>> 颈痛灵
颈痛灵
www.cnkang.com
2007-3-6  newsform
名    称
颈痛灵
组    成
人参、鹿茸、麝香、天麻、乳香、没药、熟地黄
、 何首乌
。
功    用
滋补肝肾，益气  养血，温通督脉，活络止痛。用于各类型颈椎病引起的疼痛、麻木、  眩晕、活动受阻。对其他骨质增生，风湿性关节炎，神经痛也有一定疗效。
剂    量
口服液：100ml／ 瓶，10―15ml／次，2次／日。
注    意
孕妇忌服。高血压病人慎用或减量服用。
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/gzzz/200703/59215.html,"您的位置：
中华康网
>>
抗骨质增生药
>> 风湿骨痛丸
风湿骨痛丸
www.cnkang.com
2007-3-6  newsform
名    称
风湿骨痛丸
组    成
功    用
辛热祛寒，活络定痛，  舒筋缓急。适于风寒滞留筋骨而致的肢体关节疼痛，一处或多处，  或此起彼伏、疼痛处肤色不变，或  核起暗红色肿块、压之痛硬，或有  关节肿胀、活动不利等症。
剂    量
水丸剂：12g／袋，6g／次，2次 ／日，空腹温开水送服。
注    意
孕 妇忌服。
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/gzzz/200701/56775.html,"您的位置：
中华康网
>>
抗骨质增生药
>> 抗骨质增生丸
抗骨质增生丸
www.cnkang.com
2007-1-27  中华康网
名    称
抗骨质增生丸
组    成
熟地 黄、淫羊羹、女贞子
、肉苁蓉、鸡血藤、骨碎补、莱服子、狗脊、牛膝、鹿含草。
功    用
补肝肾，强  筋骨，养血，活血。用于骨质增生  性脊椎炎、颈椎病、跟骨骨刺、大关节病属于肝肾不足者。
剂    量
蜜丸剂：3．5g／九，内服，l一2丸 ／次，2次／日。
注    意
孕妇忌用。 有外邪者慎用。
备    注
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/zcy/whhs/200701/56778.html,"您的位置：
中华康网
>>
温化寒湿药
>> 保济丸
保济丸
www.cnkang.com
2007-1-27  中华康网
名    称
保济丸
组    成
藿香、木香、苍术、干葛、白芷、厚朴、薄荷、谷芽、天花粉
、橘红等。
功    用
解表，祛湿，和中。用于腹痛泄泻、噎食嗳酸、恶心呕吐、肠胃不适、消化不良、晕船晕车、四时感冒、发热头痛。现代多用于胃肠型感冒、急性肠胃炎等。
剂    量
丸剂：3．7g／瓶，开水或清茶送服，半瓶至1瓶／次，1次／4小时。3岁以下儿童减半，研碎冲服。
注    意
备    注
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/zcy/whhs/200701/56776.html,"您的位置：
中华康网
>>
温化寒湿药
>> 藿香正气丸(水丸剂、冲服剂、酊水剂)
藿香正气丸(水丸剂、冲服剂、酊水剂)
www.cnkang.com
2007-1-27  中华康网
名    称
藿香正气丸
(水丸剂、冲服剂、 酊水剂)
组    成
广藿香、紫苏 叶、白芷、白术、陈皮、半夏、厚朴、茯苓、桔梗、甘草、大腹皮、 生姜、大枣。
功    用
解表化湿，理气和中，扶正祛邪。用于感冒、呕  吐、泄泻、霍乱、湿阻等病。其基本指征是：恶寒发热、头身困重疼痛、胸院满闷、恶心呕吐或泄泻、  舌苔白腻、脉濡缓。现代多用于胃肠型感冒、流行性感冒、急性肠胃炎等。
剂    量
水丸剂：9g／袋，9g／ 次，2次／日；⑦冲服剂：10g／袋， log／次，2次／日，开水冲服；③酊水剂：5―10m1／次，2次／日，用时 摇匀。
注    意
忌生冷油腻。
备    注
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/zcy/whhs/200701/56779.html,"您的位置：
中华康网
>>
温化寒湿药
>> 六合定中丸
六合定中丸
www.cnkang.com
2007-1-27  中华康网
名    称
六合定中丸
组    成
六曲(炒)、炒麦芽、炒稻芽、炒山楂、木瓜、茯苓、甘草、桔梗、陈皮、枳壳、厚朴(姜制)、木香、檀香、广藿香
、紫苏叶
、香薷、炒白扁豆
。
功    用
祛暑解表，芳香化湿，消食导积，健降止泻。多适用于夏今外感暑湿、内伤生冷、停食停水所致之脾胃失调证。见有畏冷、胸闷恶心、头痛腹痛、四肢酸倦、饮食无味、或吐或泻、上吐下泻等。现代用于急性胃肠炎见有上述表现者。
剂    量
大蜜丸：9g／丸，2丸／次，2次／日。
注    意
备    注
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/zcy/whhs/200701/56777.html,"您的位置：
中华康网
>>
温化寒湿药
>> 不换金正气散
不换金正气散
www.cnkang.com
2007-1-27  中华康网
名    称
不换金正气散
组    成
姜炙厚朴、藿香、半夏、苍术(米水漂)、陈皮、炙甘草。
功    用
燥湿，  和中，化痰，理气，导滞。用于脾胃不和、脘腹胀满、嗳气吞酸、呕吐泄泻，或不思饮食、口淡无味、  肢体沉重、怠情嗜卧、舌苔白腻而厚、脉缓等湿浊内阻于脾胃之证。  亦可用于感受山岚瘴气之证。
剂    量
散剂：15g／袋，l 5g／次，1― 2次／日，另加生姜、大枣少许同炖，取汤服。
注    意
备    注
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/zcy/wly/200701/56782.html,"您的位置：
中华康网
>>
温里药
>> 理中丸
理中丸
www.cnkang.com
2007-1-27  中华康网
名    称
理中丸
组    成
党参、白术、干 姜、炙甘草。
功    用
温中散寒，补  益脾胃。用于脾胃虚寒之脘腹痛，  呕吐泄泻及病后喜唾涎沫与阳虚  失血、便血、崩漏等病症。现代多  用于慢性胃炎、胃及十二指肠溃  疡、慢性结肠炎、胃神经官能症、  消化道出血、血小板减少性紫癜 等。
剂    量
蜜九剂：9g／丸，10丸 ／盒，内服，1丸／次，2次／日。
注    意
忌食生冷食物。
备    注
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/zcy/wly/200701/56780.html,"您的位置：
中华康网
>>
温里药
>> 附子理中丸
附子理中丸
www.cnkang.com
2007-1-27  中华康网
名    称
附子理中丸
组    成
附子 (制)、党参、白术、于姜、炙甘草。
功    用
温中健脾。用于脾胃虚寒  所致的胃脘痛、腹痛、呕吐泄泻、  手足不温等症。
剂    量
内服。0 小蜜丸：120g／瓶，68／次；⑦大蜜丸：9g／3L，l0丸／盒。1丸／次，2 ―3次／日。
注    意
孕妇慎用。
备    注
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/zcy/wly/200701/56783.html,"您的位置：
中华康网
>>
温里药
>> 附桂理中丸
附桂理中丸
www.cnkang.com
2007-1-27  中华康网
名    称
附桂理中丸
组    成
肉桂、附 片、党参、白术、炮姜、炙甘草。
功    用
补肾助阳，温中健脾。用  于肾阳衰弱，脾胃虚寒、脘腹冷痛、呕吐泄泻、手足不温。
剂    量
①小蜜九：120g／瓶，6g／次； ②大蜜丸：9g／九，10丸／盒。l九 ／次，2―3次／日。姜汤或温开水送 服。
注    意
孕妇慎用。
备    注
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/zcy/wly/200701/56781.html,"您的位置：
中华康网
>>
温里药
>> 小建中合剂
小建中合剂
www.cnkang.com
2007-1-27  中华康网
名    称
小建中合剂
组    成
桂枝、白 芍、生姜、大枣、炙甘草、饴糖。
功    用
温中补虚，和里缓急。用于中焦虚寒所致的胃脘痛及虚劳心悸、面色无华、舌淡苔白、脉虚  细或沉迟等证。现代多用于胃及十二指肠溃疡、急慢性胃炎、神经衰弱、冠心病、风心病等见有上述表现者。
剂    量
合剂：100ml／瓶，口服液：10m／支，内服，20―30ml／次，3次／日。
注    意
用时摇匀。
备    注
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/zcy/lqy/200701/56788.html,"您的位置：
中华康网
>>
理气药
>> 开胸顺气丸
开胸顺气丸
www.cnkang.com
2007-1-27  中华康网
名    称
开胸顺气丸
组    成
乌药、青 皮(醋炒)、大黄(酒蒸)、莱菔子
、 槟榔、木香、神曲(麸炒)、山楂、 麦芽(炒)、枳实(麸炒)、厚朴
功    用
开胸顺气，  消食导滞。用于饮食不节、积滞内  停、气郁不舒所致的胸腹痞满胀  痛、胃脘疼痛、呕吐恶心以及赤白痢疾、里急后重等症。现代多用于  急性胃肠炎。
剂    量
内服。①水丸剂：24g／瓶，6g／次，2―3次／日； ②大蜜丸：9g／丸，1丸／次，2次 ／日；③片剂：o．6g／片，4―8片／ 次，2次／日。
注    意
孕妇及气虚 者忌用。
备    注
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/zcy/lqy/200703/59224.html,"您的位置：
中华康网
>>
理气药
>> 越鞠丸(片)
越鞠丸(片)
www.cnkang.com
2007-3-6  newsform
名    称
越鞠丸(片)
组    成
香附、川 苔、桅子、苍术、六神曲
。
功    用
理气解郁，宽中除满。常用于’气、血、火、痰、湿、食六郁所致  的胸脯痞闷、胺腹胀痛、胸胁疼  痛、饮食不化、呕恶暖气、嗜杂吞  酸或兼有精神抑郁、情绪不宁等  症。现代多用于胃肠神经官能症、  胃溃疡、十二指肠溃疡、慢性胃  炎、传染性肝炎、胆囊炎、胆石症、
剂    量
内服。①水丸剂：6g／包，6g／次，2次／日；②片剂：0．43g／片，5―6片／次，2次 ／日。
注    意
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/lqy/200703/59223.html,"您的位置：
中华康网
>>
理气药
>> 十香丸
十香丸
www.cnkang.com
2007-3-6  newsform
名    称
十香丸
组    成
沉香、陈皮、木 香、乌药、丁香、泽泻、茴香、荔枝核
、香附、猪牙皂。
功    用
疏  肝行气，散寒止痛。用于脘腹胀  痛、小肠疝气，症见阴囊肿胀、偏坠，痛引少腹，少腹胀满隐痛，喜温喜按。现代多用于股疝、斜疝、  睾丸炎、附睾炎、睾丸鞘膜积液及肠功能紊乱，肠术后粘连等病症。
剂    量
蜜丸剂：9g／丸，l丸／次， 2次／日，空腹温开水送服。
注    意
忌食生冷腻滞及辛辣刺激食物。
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/lqy/200703/59226.html,"您的位置：
中华康网
>>
理气药
>> 延胡止痛片
延胡止痛片
www.cnkang.com
2007-3-6  newsform
名    称
延胡止痛片
组    成
延胡索、白芷。
功    用
理气，活血，止痛。用于气滞或气滞血瘀所致的胃痛、  胸痹痛、胁痛、头痛及月经痛等多种疼痛。现代多用于胃炎、胃及十  二指肠溃疡、肋间神经痛、血管神经性头痛、三叉神经痛、月经痛，  以及冠心病心绞痛等。
剂    量
片 剂：O．3g／片，24片／盒，内服，4 ―6片／次，3次／日。
注    意
阴虚火旺者慎用。
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/lqy/200703/59225.html,"您的位置：
中华康网
>>
理气药
>> 香附丸
香附丸
www.cnkang.com
2007-3-6  newsform
名    称
香附丸
组    成
香附(醋制)、当 归、川芎、白芍(炒)、熟地黄
、白术(炒)、砂仁、陈皮、黄芩。
功    用
理气疏肝、养血。用于血虚气滞所致的胸闷胁痛、经期腹痛、
月经不调
，纳食减少，晨起口苦等症。现代多用于慢性肝炎、慢性胆囊炎、慢性胃炎等有上述见症者。
剂    量
水丸剂：50粒重3g，6― 9克／次，2次／日，黄酒或温开水 送服。
注    意
服药期间忌饮茶。
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/lqy/200701/56784.html,"您的位置：
中华康网
>>
理气药
>> 疝气丸
疝气丸
www.cnkang.com
2007-1-27  中华康网
名    称
疝气丸
组    成
川楝子、茴香[ (盐炒)、六神曲
(麸炒)、木香、吴茱萸(甘草水制)。
功    用
散寒止痛，用于寒疝与气疝疼痛。
剂    量
水丸剂：每20粒重1g，温黄 酒送服，9g／次，l一2次／g。
注    意
忌食生冷之物。
备    注
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/zcy/lqy/200701/56789.html,"您的位置：
中华康网
>>
理气药
>> 沉香曲
沉香曲
www.cnkang.com
2007-1-27  中华康网
名    称
沉香曲
组    成
防风、葛根、乌药、枳壳、陈皮、桔梗、槟榔、麦芽(炒)、谷芽(炒)、前胡、青皮 (麸炒)、白芷、檀香、降香、羌活、 木香、柴胡、沉香、厚朴、白豆蔻
、
功    用
舒肝和胃，解表化滞。用于肝胃气滞兼有表邪之胸闷脘胀，胁肋作痛，吞酸呕吐，  并见头身重痛或有寒热者。
剂    量
曲剂：内服，9g／次，2次／日， 煎服或作配方用。
注    意
备    注
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/zcy/ddss/200703/59243.html,"您的位置：
中华康网
>>
跌打损伤药
>> 中风回春丸
中风回春丸
www.cnkang.com
2007-3-6  newsform
名    称
中风回春丸
组    成
川芎、红花、丹参、当归、白花蛇、地龙、威灵仙、全蝎、僵蚕、土鳖虫、蜈蚣。
功    用
活血化瘀，舒筋活络。用于中风偏瘫、口眼歪斜、半身不遂、肢体麻木等症。
剂    量
口服。0丸剂：16g／瓶，10瓶／盒，1．7g／次(约16―18粒)，3次／日；①片剂：0．3g／片，5―6片／次，3次／日。1个月为1疗程，连服数疗程。
注    意
脑出血急性期忌用。
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
http://www.cnkang.com/yaopin/zcy/ddss/200703/59230.html,"您的位置：
中华康网
>>
跌打损伤药
>> 田三七粉(片)
田三七粉(片)
www.cnkang.com
2007-3-6  newsform
名    称
田三七粉
(片)
组    成
田三七。
功    用
散瘀止血，消肿定痛。用于咯血、吐血、鼻血、便血、崩漏、外伤出血、胸腹刺痛、跌扑肿痛。现代多用于肺结核咯血、冠心病、心绞痛、消化系统出血、妇女子宫功能性出血、各种外伤出血、风湿及类风湿关节炎、骨质增生等症。
剂    量
孕妇忌服。
注    意
备    注
相关阅读
左归丸
乌须黑发丸
河车补丸
知柏地黄丸
阿胶补血冲剂"
